비허가형 블록체인,permissionless blockchain,,,"허가 없이 사용하거나 운영에 참여할 수 있는 블록체인 시스템.
비허가형 블록체인은 블록체인 시스템을 사용하거나 블록체인 노드(node)로 참여할 때에 허가가 필요하지 않은 시스템이다. 즉, 비허가형 블록체인은 누구나 사용할 수 있고 누구든지 인터넷에 연결된 컴퓨터(PC), 노트북, 스마트폰, 서버 컴퓨터 등 다양한 컴퓨터 장비를 이용하여 블록체인 노드로 블록체인 운영에도 참여할 수 있는 블록체인 시스템을 말한다.

블록체인 사용은 블록체인 외부에서 블록체인이 제공하는 서비스를 이용하는 것이다. 예를 들어 A라는 사람이 일정 금액을 B에게 송금하고자 한다면 블록체인 원장에 이 거래를 기록하도록 요청해야 한다. 한편 블록체인 운영은 블록체인 시스템을 구성하는 다수의 분산 노드(일종의 서버) 중 하나로 참여함을 의미한다. 각 노드는 블록체인에 저장되는 정보를 검증하고 최종적으로 합의한 블록 하나만을 공유한다. 따라서 모든 노드가 동일한 원장(ledger)을 유지한다.
대표적인 비허가형 블록체인으로 비트코인, 이더리움이 있다.
비허가형 블록체인은 누구나 계정을 생성하여 참여할 수 있기 때문에 익명성을 보장하는 장점은 있지만, 경우에 따라 악의적인 의도로 임의의 많은 계정을 생성하여 합의 알고리즘에 영향을 미치도록 하는 시빌 공격(sybil attack)이 발생할 수 있다."
허가형 블록체인,permissioned blockchain,,,"허가가 있어야만 사용하거나 운영에 참여할 수 있는 블록체인 시스템.
허가형 블록체인은 블록체인 시스템을 사용하거나 블록체인 노드(node)로 참여할 때에 허가가 필요한 시스템을 의미한다.

블록체인 사용은 블록체인 외부에서 블록체인이 제공하는 서비스를 이용하는 것이다. 예를 들어 A라는 사람이 일정 금액을 B에게 송금하고자 한다면 블록체인 원장에 이 거래를 기록하도록 요청해야 한다. 한편 블록체인 운영은 블록체인 시스템을 구성하는 다수의 분산 노드(일종의 서버) 중 하나로 참여함을 의미한다. 각 노드는 블록체인에 저장되는 정보를 검증하고 최종적으로 합의한 블록 하나만을 공유한다. 따라서 모든 노드가 동일한 원장(ledger)을 유지한다.
예를 들어 특정 회사에서 운영하고 이 회사의 내부 직원들만 사용할 수 있도록 허용한 블록체인 시스템이 허가형 블록체인 시스템이다. 일반적으로 전용 블록체인은 허가형 블록체인이다. 또한 블록체인 기반의 은행거래 시스템을 만들고 허가된 특정 은행들만 블록체인 노드로 참여할 수 있도록 운영할 때 허가형 블록체인으로 분류한다.
대표적인 예로, 사용자 관점에서는 특정 회사에서 사용하는 하이퍼레저(Hyperledger), 맞춤형 이더리움 등이 있고 운영자 관점에서는 리플, R3 등이 있다."
거래 수수료,transaction fee,,,이용자가 자신의 거래를 분산원장에 포함하는 대가로 채굴자 또는 검증자에게 제공하는 비용.
합의 알고리즘,consensus algorithm,,,"분산원장 시스템 내의 모든 노드가 일관성 있는 분산원장을 보유할 수 있도록 통신을 통해 새로운 기록의 공유, 검증 및 추가에 대한 전체의 동의를 이끌어 내는 알고리즘.
분산 시스템에서 합의란 네트워크에 존재하는 독립적인 참여자들이 동일한 블록체인 원장을 유지할 수 있도록 원장에 포함할 블록을 결정하는 방식이다. 이들 참여자들 중에는 신뢰할 수 없는 참여자가 포함될 수 있다고 가정하며, 그런 상황에서도 통일된 의사결정을 가능하게 하는 알고리즘을 합의 알고리즘이라고 한다.

분산원장을 구현하기 위해 분산원장 시스템은 새로운 거래를 모든 노드에 배포해야 하고, 그 거래의 유효성을 검증하며 거래(들)를 포함하는 원장 기록을 생성하거나 채택하고 이를 배포해야 한다. 이 과정을 통해 최종적으로는 각 노드에 존재하는 분산원장의 모든 사본의 일관성을 보장해야 한다. 이러한 기능을 수행하는 것이 합의 알고리즘이다.
노드는 네트워크상에 분산되어 있으며 각 노드는 원장에 포함시키기 위한 새로운 기록을 생성하거나 다른 노드가 원장에 포함시킨 새로운 기록을 받게 된다. 그러나 분산 시스템에서 노드 간의 동기화는 동시에 일어나지 않기 때문에 네트워크상에는 일시적으로 서로 다른 새로운 원장 기록이 포함된 원장들이 존재할 수 있다. 합의 알고리즘은 분산원장 시스템 내의 노드들이 서로 간의 통신을 통해 최종적으로 동일한 기록을 채택하게 하는 방법이다.
분산원장 시스템에서는 다양한 합의 알고리즘들이 사용될 수 있다. 예로는 작업증명(PoW: Proof of Work), 지분증명(PoS: Proof of Stake), 위임지분증명(DPoS: Delegated Proof of Stake), 경과시간증명(PoET: Proof of Elapsed Time), 권한증명(PoA: Proof of Authority), 비잔틴장애허용(Byzantine Fault Tolerance) 같은 것들이 있다."
채굴,mining,,,"작업증명(PoW: Proof of Work) 등 일부 합의 알고리즘을 사용하는 분산원장 시스템에서 원장 내의 새로운 기록을 생성하고 그에 대한 보상으로 암호화폐를 얻는 행위.

작업증명 등 합의 알고리즘에서는 원장의 기록을 생성하기 위한 작업에 높은 비용이 필요하다. 따라서 이러한 합의 알고리즘을 사용하는 분산원장은 원장 기록 생성을 장려하기 위하여 분산원장 내에 포함이 확정된 기록에 대해서는 그 생성자에게 생성에 대한 보상 및 이에 포함된 거래의 수수료를 받도록 설계하는 것이 일반적이다."
이중 지급,double spending,,,"한 번만 지급해야 하는 토큰 또는 암호화폐와 같은 디지털 자산을 시스템의 취약점을 이용하여 두 번 이상 사용하는 것.

일반적인 디지털 자산은 자유롭게 여러 복제본을 만들어 사용할 수 있다. 그러나 화폐나 상품권, 이용권 등 현실 자산의 대체물을 디지털 환경에서 생성하고 사용하고자 할 때 이를 복제하여 재사용 하게 되면 현실 사회에서 문제가 생기므로, 이를 막기 위하여 중앙 관리 시스템 또는 암호 기술 등을 사용한다.
분산원장 시스템에서는 하나의 거래가 제출되어 전체 노드에서 유효한 거래로서 기록되기까지 시간이 필요하며 확정되기 전까지는 하나의 자산에 대한 여러 거래가 존재할 수 있다. 이를 이용하여 하나의 자산으로 여러 거래를 수행할 수 있는데 이를 이중 지급이라고 한다. 일정 시간이 지나면 이중 지급된 거래 중 하나만이 확정되고 다른 거래는 다른 거래와의 중복성이 발견되어 거래 검증에 실패하게 되므로 지급이 인정되지 않는다."
분산 응용,Decentralized Application,DApp,디앱,"분산원장 시스템에서 수행되는 탈중앙화된 응용 프로그램.

분산 응용은 사용자와 제공자 간에 상호작용을 직접적으로 할 수 있게 하는 서비스다. 금융, 보험, 소셜 네트워크, 게임, 도박, 협업 등 다양한 분야에 활용할 수 있다.
분산원장에서 분산 응용(DApp)은 일반적으로 분산원장에 기록된 특정 스마트 계약과 이를 실행하기 위한 사용자 프로그램으로 구성된다. 일반적으로 분산 애플리케이션은 웹 애플리케이션과 같은 사용자 인터페이스를 통해 블록체인 상에 존재하는 스마트 계약을 실행시켜 업무를 수행한다. 스마트 계약은 상태 변수를 가지며, 계약의 실행을 통해 그 값을 변경한다. 이와 같이 스마트 계약 프로그램 코드 및 상태 변수가 블록체인 상에 저장되어야 하기 때문에 일반적으로 코드 크기와 데이터 크기가 제한된다.
분산 애플리케이션은 분산원장 지갑과 같은 별도의 프로그램으로 구성할 수 있다. 하이퍼텍스트 마크업 언어(HTML)로 구성될 경우 이를 DApp 브라우저라고 부르기도 한다."
분산원장 오라클 서비스,Distributed Ledger Technology(DLT) oracle service,,DLT 오라클 서비스,"분산원장 시스템 외부에 있는 데이터를 안전하게 분산원장 시스템 내부로 가져오는 서비스.
분산원장 내 데이터(온체인(on-chain) 또는 온레저 데이터(on-ledger data))를 갱신하기 위해 분산원장 시스템 외부에 있는 데이터(오프체인(off-chain) 또는 오프레저 데이터(off-ledger data)라고 부르기도 한다.)를 위변조 없이 안전하게 참조할 수 있도록 하기 위한 서비스를 말한다.

스마트 계약은 특정 조건이 만족되면 자동으로 실행되는 분산원장 상의 프로그램이다. 스마트 계약 내용에 따라서 계약 실행을 위한 조건을 확인하기 위해 분산원장 시스템 외부의 데이터를 참조해야 하는 경우가 발생할 수 있다.
분산원장 내의 데이터는 합의 알고리즘으로 검증되고 변경이 극도로 제한되지만 분산원장 시스템 외부의 데이터는 그렇지 않다. 위변조된 데이터가 스마트 계약 실행에 참조되는 경우 분산 원장 데이터의 무결성이 훼손될 수 있으므로 신뢰할 수 있는 데이터를 제공해 주는 서비스가 필요하다. 이를 위해 설계된 서비스를 분산원장 오라클 서비스 또는 DLT 오라클 서비스라고 부른다. 그러나 신뢰할 수 있는 단일 정보 원천에 의존하면 분산원장기술(DLT)이 추구하는 탈중앙 분권화라는 목표를 훼손할 수 있다. 이를 오라클 문제(oracle problem)라고 한다. 오라클 문제를 해결하기 위하여 분산원장 시스템에서 공공의 데이터 원천을 사용하는 분산원장 오라클을 이용한 합의 방식 등이 연구되고 있다.
체인링크(Chainlink)는 대표적인 오라클 서비스 업체이다."
머클 트리,merkle tree,,"해시트리, 이진트리, 이진 해시트리","블록체인에서 블록 하나에 포함된 모든 거래 정보를 요약하여 트리(tree) 형태로 표현한 데이터 구조.

블록체인에서 블록의 바디(body)에 포함된 모든 거래 정보를 특정 크기 단위별로 암호화 기법(예: SHA-256)을 적용하여 여러 단계(round)를 거쳐 해시값을 만든다. 이 해시값들이 트리 형태이고, 1979년 고안자 랄프 머클(Ralph Merkle)의 이름에서 따와 머클 트리라고 부른다.
이 머클 트리의 최상위에 위치하는 해시값을 머클 트리 루트(merkle tree root)라고 한다. 기존의 이진 트리 구조가 부모 노드에서 자식 노드로 향하는 구조였다면, 머클 트리는 자식 노드에서 부모 트리로 상향하는 구조이다.

머클 트리 루트를 생성하는 과정은 다음과 같다.
- 먼저 블록 내의 모든 거래 정보들의 해시값을 계산한다. (이 해시값을 리프(leaf) 데이터라고 부른다.)
- 두 개의 리프 데이터를 연결하여 해시값을 구한다. (이 해시값은 리프 데이터에 대한 부모 데이터라고 한다.)
- 쌍을 지을 수 없을 때까지 상향식으로 반복하여 해시값을 구한다. 이때 최종 해시값이 머클 트리 루트이고 블록의 헤더(header)에 포함된다."
생성적 대립 신경망,Generative Adversarial Network,GAN,생성적 적대 신경망,"생성모델과 판별모델이 경쟁하면서 실제와 가까운 이미지, 동영상, 음성 등을 자동으로 만들어 내는 기계학습(ML: Machine Learning) 방식의 하나.
특정 분야의 실제 예제들을 제시하면 제시한 예제들에서 잘 드러나지 않는 공통점을 컴퓨터 프로그램이 학습하여 매우 정교한 위조품을 쉽고 빠르게 만들어 낼 수 있다.

생성적 대립 신경망은 확률 분포를 학습하는 생성모델과 서로 다른 집합을 구분하는 판별모델로 구성한다. 생성모델(또는 생성자)은 가짜 예제를 만들어 판별모델을 최대한 속일 수 있도록 훈련하고, 판별모델(또는 판별자)은 생성모델이 제시하는 가짜 예제와 실제 예제를 최대한 정확하게 구분할 수 있도록 훈련한다. 이와 같이 판별모델을 속일 수 있도록 생성모델을 훈련하는 방식을 대립적 프로세스라고 한다. 생성적 대립 신경망은 생성모델과 판별모델을 대립적 프로세스를 통해 발전시키는 과정으로 실제 예제와 매우 비슷한 유사품(실제 같은 가짜)을 생성한다.
동일한 분야에서 수집한 실제 예제들은 공통된 특징을 갖는다. 그러나 일반적으로 사람이 직접 분석하여 찾아내기는 어려워 통계적인 기법을 이용하여 컴퓨터가 자동으로 공통된 특징을 찾도록 한다. 특히 사람이 찾기 어려운 공통된 특징을 잘 찾는 기계학습 방법 중 하나가 심층 신경망이기 때문에 심층 신경망을 이용하여 생성적 대립 신경망을 구현한다.
생성적 대립 신경망은 동영상이나 이미지 위조 등에 주로 활용한다. 영화나 애니메이션에서의 특수 효과는 전문가가 직접 프로그램을 사용하여 실제와 유사한 결과물을 만들어내지만 생성적 대립 신경망을 이용하면 실제와 유사한 결과물을 컴퓨터가 자동으로 만들어낼 수 있다. 그러나 실제와 유사한 이미지나 동영상을 쉽게 만들 수 있어 가짜 뉴스 제작 등에 악용될 우려가 높다.
생성적 대립 신경망은 몬트리올대학교 요슈아 벤지오(Yoshua Bengio) 교수 연구팀에서 고안되어 2014년 신경정보처리시스템(NIPS: Neural Information Processing Systems) 학회에서 발표되었으며, 당시 대학원생이던 이안 굿펠로우(Ian Goodfellow)가 주도적인 역할을 하였다."
지능형 에이전트,intelligent agent,,,"주변 환경을 탐지하여 자율적으로 동작하는 장치 또는 프로그램. 컴퓨터 하드웨어를 포함한 컴퓨팅 시스템이나 로봇을 가리키기도 한다.

인공지능은 지능을 가진 인공물 구현을 목표로 하며 이 인공물을 지능형 에이전트라고 한다. 지능형 에이전트는 센서를 이용하여 주변 환경을 지각하며 액추에이터(actuator)를 이용하여 적절한 행동을 한다.
* 액추에이터: 공기압, 유압, 전류 등의 에너지로 컴퓨터가 지시한 일을 수행하는 장치.

지능형 에이전트의 형태는 소프트웨어이거나 하드웨어를 포함한 컴퓨팅 시스템 혹은 로봇일 수도 있다. 컴퓨터 키보드, 마이크, 카메라 등이 센서일 수 있고 모터 등을 액추에이터로 활용할 수 있다. 소프트웨어 형태의 지능형 에이전트는 디스플레이 장치와 스피커를 액추에이터로 이용하기도 한다.
지능형 에이전트는 그 구조의 복잡도에 따라 단순 반사(simple reflex) 에이전트, 모델 기반 에이전트, 목표 기반 에이전트, 효용(utility) 기반 에이전트, 학습 에이전트 등으로 구분하기도 한다.
- 단순 반사 에이전트: 현재 센서 정보에 대한 반사 행동만을 하는 에이전트
- 모델 기반 에이전트: 부족한 센서 정보를 보충하는 내부 모델을 가지는 에이전트
- 목표 기반 에이전트: 내부 모델을 가지며 다양한 목표 설정과 수행이 가능한 에이전트
- 효용 기반 에이전트: 목표 달성을 위한 행동의 효용까지 고려하는 에이전트
- 학습 에이전트: 기계학습으로 성능이 향상되는 에이전트

지능형 에이전트의 예로 질병 진단 시스템, 인공지능 스피커, 자율 주행 자동차 등이 있다."
생물정보학,bioinformatics,,,"컴퓨터를 이용하여 대규모 생물학 데이터를 분석하고 가공하여 유용한 정보를 얻어내는 응용과학 학문.
 생물학과 전산학이 융합된 학제 간(interdisciplinary) 학문 분야이며 기계학습의 주요 응용 분야 중 하나이다. 유전자와 단백질은 각각 4종류와 20종류의 알파벳으로 구성된 문자열(character string)로 표현할 수 있어서 컴퓨터 프로그램으로 처리하기에 적절하다. 1980년대 초반 유전자와 단백질 데이터를 대량으로 생산할 수 있는 생명공학 기술이 등장하며 컴퓨터를 이용한 데이터 처리와 분석이 생물학 연구에 중요한 역할을 하게 되었다. 이러한 경향은 점차 확산되어 1985년에는 생물학을 위한 컴퓨터 기술 연구를 다루는 「Computer Applications in the Biosciences」라는 논문지(1998년 「Bioinformatics」 논문지로 개명)가 창간되기에 이르렀다.
이후 생물정보학의 발전은 2003년 인간 게놈 프로젝트(Human Genome Project)가 완료되는 데 결정적인 역할을 하였으며, 현재 질병의 진단과 치료 등에 관한 연구를 비롯한 다양한 생의학(biomedicine) 및 생물학 연구가 생물정보학을 기반으로 한다."
동적 언어,dynamic language,,"동적 타입 언어, 동적 프로그래밍 언어","프로그래밍 언어에서 변수의 자료 유형(data type)을 프로그램 실행 중(실행시간)에 정하거나 정해진 자료 유형을 변경할 수 있는 언어. 동적 타입 언어라고도 한다.
사용자에게 프로그래밍 유연성을 제공하여 초보자도 쉽게 프로그래밍할 수 있지만 오류 탐지가 늦고 실행시간 비용이 많이 드는 단점이 있다.

프로그래밍 언어에서 동적(dynamic)이란 객체의 속성을 프로그램 실행시간에 설정한다는 의미다. 동적 언어는 정적 언어에 비하여 프로그래밍을 유연하게 할 수 있다. 프로그래머가 변수의 자료유형을 고려하지 않아도 쉽고 간결하게 프로그램을 작성할 수 있다. 또한 데이터 리스트 등을 처리할 때, 자료 유형이 달라져도 같은 프로그램으로 실행할 수 있는 일반화(generic) 프로그램을 자연스럽게 작성할 수 있다. 예를 들어 데이터 리스트를 읽어서 정렬하는 프로그램을 하나만 작성하면 읽어 들이는 자료 유형에 관계없이 모든 자료 유형의 리스트를 정렬할 수 있다. 정적 언어에서는 정렬 프로그램이 자료 유형마다 별도로 필요하다.

자바스크립트(JavaScript), 펄(Perl), 하이퍼텍스트 프리프로세서(PHP), 루비(Ruby), 파이선(Python)과 같은 스크립트(script)언어가 동적 언어다. 아래와 같이 프로그램 실행 시간에 변수 값을 할당함으로써 변수의 자료 유형이 정해진다. 또한 다른 유형의 자료를 할당하여 변수의 자료 유형을 변경할 수도 있다.
동적 언어에서는 프로그램을 실행하는 동안 변수 타입을 결정하기 때문에 변수 선언에서 자료 유형을 명시하지 않는다. 따라서 코드 작성이 쉽지만, 프로그램 실행 중 자료 유형 설정 실수로 인한 오류가 발생하기 쉽다. 또한 실행하는 동안 변수의 자료 유형에 따라 다양한 크기의 기억장소가 필요하고 변수의 자료 유형을 사용할 때마다 추적해야 하기 때문에 동적 타입 바인딩(binding) 비용이 많이 든다. 따라서 동적 언어는 컴파일러로 구현하지 않고 인터프리터로 구현한다."
정적 언어,static language,,"정적 타입 언어, 정적 프로그래밍 언어","프로그래밍 언어에서 변수의 자료 유형(data type)을 프로그램 번역시간(compilation)에 확정하여 실행시간(execution time) 동안 유지하는 언어. 정적 타입 언어라고도 한다.
정적 언어로 작성한 프로그램은 기계어로 번역하여 실행시킬 수 있어서 실행시간 효율이 매우 높고, 컴파일러가 번역시간에 자료 유형과 관련한 오류를 발견할 수 있어 동적 언어보다 우수한 안정성을 제공한다.

프로그래밍 언어에서 정적(static)이란 전체 프로그램이 실행되는 동안 객체에 설정한 속성이 그대로 존재하고 유지된다는 의미다. 즉, 정적 언어는 변수의 속성 중 하나인 자료 유형을 프로그램 실행 전 번역시간에 결정하여 프로그램 실행 중에 변하지 않고 유지하는 언어를 말한다.

동적 언어에 비하여 정적 언어는 컴파일러가 프로그램을 번역할 때, 변수의 자료 유형을 한 번 점검하여 필요한 실행코드를 작성하기 때문에 실행 때는 자료 유형을 점검하지 않고 그대로 실행할 수 있다. 동적 언어는 인터프리터(interpreter)가 프로그램을 번역하지 않고 그대로 실행하는데, 프로그램에서 변수가 사용될 때마다 자료 유형을 점검하여 필요한 작업을 수행하면서 실행한다. 따라서 정적 언어는 프로그램이 반복해서 실행될 때 동적 언어에 비하여 프로그램을 실행하는 효율이 매우 좋다. 또한 정적 언어는 자료 유형과 관련한 오류검증을 번역시간에 할 수 있어서 신뢰도가 높다.정적 언어는 동적 언어에 비해 프로그래밍을 유연하게하기 어렵다. 쉽고 간결한 프로그램 작성이 어렵고 자료 유형이 달라져도 같은 프로그램으로 실행할 수 있는 일반화(generic) 프로그램을 자연스럽게 작성할 수 없다.
최초의 고급 언어인 포트란(FORTRAN)부터 시작하여, C 언어, 자바(Java), C++ 언어, 씨샵(C#), 에이다(Ada) 등 소위 컴파일러 언어라고 부르는 프로그래밍 언어들이 모두 정적 언어다.
"
5세대 이동통신 시스템,5th Generation System,5GS,5G 시스템,"5세대 이동통신(5G)에서 무선 접속망과 핵심망을 합한 전체 시스템.
이동통신 분야 사실 표준화 기구인 3GPP에서 정한 명칭이다. 5G 시스템(5GS: 5G System)은 5G 무선 접속망(NG-RAN)과 5G 핵심망(5GC)으로 구성된다. 이 시스템은 외부 패킷 데이터 망(PDN: Packet Data Network)과 연결하여 사용자에게 음성을 비롯한 다양한 형태의 데이터 서비스를 제공한다. 5GS는 기존 LTE와 연동(interworking)되며 와이파이(Wi-Fi) 등과 같은 non-3GPP 무선접속 기술과도 연결될 수 있다.5GS의 주요한 기술적 특징은 다음과 같다.
- 사용자 평면과 제어 평면의 분리: 각 평면의 독립적인 증설과 진화, 유연한 망 전개를 가능하게 함
- 기능 설계의 모듈화: 유연하고 효율적인 네트워크 슬라이싱(Network Slicing)을 가능하게 함
- 적용 가능한 부분에 네트워크 기능(NF: Network Function) 간 처리 절차를 서비스로 정의: 절차를 서비스의 형태로 정의함으로써 하나의 네트워크 기능이 다른 네트워크 기능에 정의된 서비스를 재사용할 수 있도록 함

"
5세대 이동통신 핵심망,5th Generation Core Network,5GC,"5G 코어네트워크, 5G 코어망","5세대 이동통신(5G)의 핵심망. 이동통신 분야 사실 표준화 기구 3GPP에서 정의한 공식 명칭이다.
5G 시스템(5GS: 5th Generation System)은 5G 핵심망(5GC)과 5G 무선 접속망(NG-RAN)으로 구성된다. 5G 핵심망(5GC)은 NG-RAN과 외부 패킷 데이터 망(PDN) 사이에 있으며 사용자에게 음성을 비롯한 다양한 형태의 데이터 서비스를 제공한다.

* 제어 평면(Control Plane): 통신 연결 설정 등 제어신호를 처리하는 개념적 평면
* 사용자 평면(User Plane): 사용자의 음성 또는 데이터가 전달되는 개념적 평면"
노드,node,,"마디, 교점","①교환 회선들의 접합부로서 각종 공중 정보망의 데이터 교환점.
②분산원장 네트워크의 구성 요소로서 원장을 생성하고 저장하는 참여자 서버.
분산원장 네트워크에서 노드는 다른 노드들과 통신하면서 분산원장에 포함될 새로운 기록을 검증하고 합의에 참여한다. 그렇게 합의된 새로운 기록을 원장에 추가하여 저장한다. 그럼으로써 노드는 분산원장을 생성, 유지, 저장하는 기능을 수행하며, 이용자들이 분산원장을 이용할 수 있게 제공한다.
노드는 원장 데이터의 보유 정도에 따라 전체 원장 데이터를 저장하는 완전 노드(full node)와 헤더 정보만을 보유하는 경량 노드(lightweight node)로 나눌 수 있다. 경량 노드는 채굴은 하지 않고 거래 검증만을 빠르게 수행하기 위하여 자신이 보유하지 않은 정보는 완전 노드에 추가 정보를 요청하여 검증을 수행한다.한편 기밀성을 제공하기 위해 노드 그룹을 설정하여 각 그룹에 소속된 노드들 간에서만 일부 원장 데이터를 공유하기도 한다. 이러한 노드 그룹을 채널(channel)이라고 한다.
전용(private) 분산원장 시스템에서는 노드가 수행하는 기능에 따라 거래를 전송하는 클라이언트(client) 노드, 합의 및 원장 관리를 수행하는 피어(peer) 노드, 거래 기록의 순서를 관리하는 오더러(orderer) 노드로 나누기도 한다."
포크,fork,,"분기, 갈래","①다중 프로그래밍 시스템에서 수행하는 프로세스가 자신의 가지 프로세스를 하나 만드는 것. 이는 새로운 프로세스를 생성하는 기본 연산 중의 하나다.
②유닉스 운영 체계의 시스템 호출 중 한 가지로, 현재 수행하는 프로세스와 똑같은 프로세스를 원래 프로세스의 가지 프로세스로 만들어 내는 것.
③기존 블록체인 플랫폼의 기능을 추가하거나 성능을 개선하는 행위.
블록체인 플랫폼의 기능을 개선하고, 보안 위협을 해결하기 위해 새로운 암호기술, 합의 기법 등을 적용할 때 이전 블록체인과 구별하려고 분기(分歧)되었다고 한다. 포크는 기존 블록체인과의 호환성 유무에 따라 소프트 포크(soft fork)와 하드 포크(hard fork)로 나뉜다.
소프트 포크는 새로운 블록 생성 규칙을 적용한 블록을 기존 블록체인에 연결하는 것을 말한다. 이 생성 규칙은 네트워크 참여자 간에 합의로 결정되며, 이전 블록체인과 호환한다. 따라서 네트워크 참여자들이 무조건 새로운 블록 규칙을 적용할 필요는 없다. 하드 포크는 기존 블록체인에 새로운 블록 생성 규칙을 적용한 블록을 연결하지 않고 새로운 블록체인을 시작하는 것을 말한다. 이전 버전과 호환성을 유지하지 않고 완전히 독립적으로 운영되기 때문에 네트워크 참여자들은 반드시 새로운 블록 생성 규칙을 적용해야 한다. 만약 하드 포크 적용에 문제가 생기면 모든 참여자들은 이전 블록 생성 규칙으로 되돌려야 한다."
블록,block,,,"①1개의 단위로 취급하는 단어 또는 레코드나 문자들의 집합. 파일 기억 장치 블록은 물리적 레코드라고도 한다.
②한 블록의 단어들이 기억되었거나 수록된 기억 장치 장소나 테이프 위치들의 집합.
③컴퓨터에서 최소의 입출력 단위. 블록이란 물리적으로 읽기를 할 수 있는 레코드라는 의미에서 물리 레코드라고 하며, 1블록을 구성하고 있는 각 레코드를 논리 레코드라 부른다. 하나의 논리 레코드는 논리적인 내용을 가진 몇 개의 필드로 만들어진다. 결국 블록(block 또는 physical record)은 컴퓨터에서 1회 입출력되는 단위이며 논리 레코드는 프로그램에서 처리의 대상이 된다. 블록을 구성하고 있는 논리 레코드의 개수를 블록화 인수라 부르며 블록 간격(IBG)이 발생한다.
④한 단위로서 전송되는 비트 혹은 n진수의 그룹.
⑤한 단위로서 기록되는 연속된 문자의 그룹.
⑥알골(ALGOL: Algorithmic Language)의 프로그램을 구성하는 것으로 선언의 열(#)에 문장(#)이 이어진 것으로 시작과 끝을 둘러싼 것.
⑦블록체인에서 식별, 암호화 및 거래 정보를 포함하는 기본 데이터 단위.
하나의 블록은 블록 해시(hash), 헤더(header) 및 바디(body)로 구성된다. 블록 해시는 블록 식별자이며, 헤더 영역을 해시한 값을 포함한다. 헤더 영역은 버전 정보, 이전 블록 해시, 머클 루트(merkle root), 시간(time), 난이도(bits, target) 및 넌스(nonce)로 구성된다. 바디 영역은 다양한 거래 정보들을 포함한다.
* 머클 루트: 블록의 바디에 저장된 거래 정보 해시트리의 최종값
* 타임: 블록의 생성 시간
* 난이도: 난이도 조절용 수치
* 넌스: 블록을 만드는 과정에서 해시값을 구하기 위해 1씩 증가하는 계산 횟수
블록 해시는 전체 블록의 식별자 역할을 하는 블록 이름 정보인데 헤더 영역의 정보를 암호화 기술(SHA-256)을 적용한 값이다. 다음 블록에 이전 블록 해시가 포함되어 가상의 체인으로 연결된 구조를 가진다. 블록체인 시스템에서 블록은 참여자들의 특성에 따라 분산‧저장된다. 또한 이 블록의 구조는 블록체인 기술을 이용한 다양한 서비스에 따라 서로 다르게 정의하며 일반적으로 특정 커뮤니티 안에서만 통용된다."
아르에프(RF) 스펙트럼,Radio Frequency(RF) spectrum,,"radio spectrum, electromagnetic radiation spectrum, radio wave","전자파(또는 전자기방사스펙트럼) 내에서 인위적 유도(誘導) 없이 공간으로 퍼져 나가는 국제전기통신연합(ITU)이 정의한 3 THz 이하의 스펙트럼.
전자파(electromagnetic wave)는 아르에프(RF) 스펙트럼(또는 전파)을 포함하여 적외선, 가시광선, 자외선, X선, 감마선 등 모든 주파수를 말한다. 이중 RF 스펙트럼은 통상적으로 3 THz 이하의 주파수 범위에 해당한다.
RF 스펙트럼은 이동통신, 방송, 와이파이(Wi-Fi) 그리고 레이더 등에 다양하게 사용하며. 4차 산업혁명을 구현하는 데에 핵심 자원이다."
휴먼 증강,human augmentation,,human enhancement,"외부 장비, 신체 임플란트, 약물 등으로 신체의 인지, 감각, 물리적 능력을 높이고 기능성 또는 생산성을 향상하는 기술.
특수 장비와 같은 기계적인 수단을 활용하여 물리적인 능력을 강화하고, 약물을 이용하여 감각 능력을 증폭하고, 뇌 신호를 해석하여 반응 시간을 축소하거나 반응을 다양화하며, 유전자 편집과 생명공학 기술을 이용하여 생체 기능을 나아지게 하는 등의 다양한 접근법이 있다."
